lemma	inflected	label	hits
終わる	終わらせられません	V;PRS;IPFV;CAUS;PASS;POL;FOREG;NEG	319000
終わる	終わらせられた	V;PST;PFV;CAUS;PASS	244000
終わる	終わらせられなかった	V;PST;PFV;CAUS;PASS;NEG	322000
終わる	終わらせられました	V;PST;PFV;CAUS;PASS;POL;FOREG	64100
終わる	終わらせられませんでした	V;PST;PFV;CAUS;PASS;POL;FOREG;NEG	25600
終わる	終わらされる	V;PRS;IPFV;CAUS;PASS	47600
終わる	終わらされない	V;PRS;IPFV;CAUS;PASS;NEG	1710
終わる	終わらされます	V;PRS;IPFV;CAUS;PASS;POL;FOREG	20200
終わる	終わらされません	V;PRS;IPFV;CAUS;PASS;POL;FOREG;NEG	3
終わる	終わらされた	V;PST;PFV;CAUS;PASS	45100
終わる	終わらされなかった	V;PST;PFV;CAUS;PASS;NEG	7
終わる	終わらされました	V;PST;PFV;CAUS;PASS;POL;FOREG	144000
終わる	終わらされませんでした	V;PST;PFV;CAUS;PASS;POL;FOREG;NEG	1
終わる	お終わりになる	V;FORM;ELEV;PRS;IPFV	6540
終わる	お終わりにならない	V;FORM;ELEV;PRS;IPFV;NEG	0
終わる	お終わりになります	V;FORM;ELEV;PRS;IPFV;POL;FOREG	9
終わる	お終わりになりません	V;FORM;ELEV;PRS;IPFV;POL;FOREG;NEG	0
終わる	お終わりになった	V;FORM;ELEV;PST;PFV	4
終わる	お終わりにならなかった	V;FORM;ELEV;PST;PFV;NEG	0
終わる	お終わりになりました	V;FORM;ELEV;PST;PFV;POL;FOREG	0
終わる	お終わりになりませんでした	V;FORM;ELEV;PST;PFV;POL;FOREG;NEG	0
終わる	お終わりする	V;FORM;HUMB;PRS;IPFV	4
終わる	お終わりしない	V;FORM;HUMB;PRS;IPFV;NEG	0
終わる	お終わりします	V;FORM;HUMB;PRS;IPFV;POL;FOREG	2
終わる	お終わりしません	V;FORM;HUMB;PRS;IPFV;POL;FOREG;NEG	0
終わる	お終わりした	V;FORM;HUMB;PST;PFV	2
終わる	お終わりしなかった	V;FORM;HUMB;PST;PFV;NEG	0
終わる	お終わりしました	V;FORM;HUMB;PST;PFV;POL;FOREG	1
終わる	お終わりしませんでした	V;FORM;HUMB;PST;PFV;POL;FOREG;NEG	0
終わる	終わらせていただく	V;FORM;HUMB;PRS;IPFV;PERM	355000
終わる	終わらせていただかない	V;FORM;HUMB;PRS;IPFV;NEG;PERM	24900
終わる	終わらせていただきます	V;FORM;HUMB;PRS;IPFV;POL;FOREG;PERM	1290000
終わる	終わらせていただきません	V;FORM;HUMB;PRS;IPFV;POL;FOREG;NEG;PERM	3
終わる	終わらせていただいた	V;FORM;HUMB;PST;PFV;PERM	325000
終わる	終わらせていただかなかった	V;FORM;HUMB;PST;PFV;NEG;PERM	0
終わる	終わらせていただきました	V;FORM;HUMB;PST;PFV;POL;FOREG;PERM	560000
終わる	終わらせていただきませんでした	V;FORM;HUMB;PST;PFV;POL;FOREG;NEG;PERM	0
買う	買う	V;PRS;IPFV	193000000
買う	買わない	V;PRS;IPFV;NEG	23800000
買う	買わないです	V;PRS;IPFV;POL;NEG;COL	16200000
買う	買います	V;PRS;IPFV;POL;FOREG	18800000
買う	買いません	V;PRS;IPFV;POL;FOREG;NEG	5720000
買う	買うだろう	V;PRS;IPFV;PROSP	963000
買う	買わないだろう	V;PRS;IPFV;PROSP;NEG	2780000
買う	買うでしょう	V;PRS;IPFV;PROSP;POL	2090000
買う	買わないでしょう	V;PRS;IPFV;PROSP;POL;NEG	2590000
買う	買った	V;PST;PFV	94900000
買う	買わなかった	V;PST;PFV;NEG	6080000
買う	買いました	V;PST;PFV;POL;FOREG	36700000
買う	買いませんでした	V;PST;PFV;POL;FOREG;NEG	10600000
買う	買っただろう	V;PST;PFV;PROSP	86000
買う	買わなかっただろう	V;PST;PFV;PROSP;NEG	433000
買う	買ったでしょう	V;PST;PFV;PROSP;POL	5230000
買う	買わなかったでしょう	V;PST;PFV;PROSP;POL;NEG	686000
買う	買おう	V;INTEN	10100000
買う	買いましょう	V;INTEN;POL;FOREG	2870000
買う	買いたい	V;PRS;IPFV;OPT;1	47000000
買う	買いたくない	V;PRS;IPFV;OPT;NEG;1	1540000
買う	買いたいです	V;PRS;IPFV;OPT;POL;1	17500000
買う	買いたくないです	V;PRS;IPFV;OPT;POL;NEG;1	3200000
買う	買いたかった	V;PST;PFV;OPT;1	9240000
買う	買いたくなかった	V;PST;PFV;OPT;NEG;1	1560000
買う	買いたかったです	V;PST;PFV;OPT;POL;1	4760000
買う	買いたくなかったです	V;PST;PFV;OPT;POL;NEG;1	1090000
買う	買いたがる	V;PRS;IPFV;OPT;3	105000
買う	買いたがらない	V;PRS;IPFV;OPT;NEG;3	34900
買う	買いたがります	V;PRS;IPFV;OPT;POL;FOREG;3	277000
買う	買いたがりません	V;PRS;IPFV;OPT;POL;FOREG;NEG;3	271000
買う	買いたがった	V;PST;PFV;OPT;3	16900
買う	買いたがらなかった	V;PST;PFV;OPT;NEG;3	724
買う	買いたがりました	V;PST;PFV;OPT;POL;FOREG;3	271000
買う	買いたがりませんでした	V;PST;PFV;OPT;POL;FOREG;NEG;3	272000
買う	買え	V;IMP;OBLIG	62500000
買う	買いな	V;IMP;OBLIG;COL	4810000
買う	買いなさい	V;IMP;OBLIG;POL	2960000
買う	買って	V;IMP;COL	171000000
買う	買ってください	V;IMP;POL	76900000
買う	お買いください	V;FORM;IMP;POL	83200
買う	買うな	V;IMP;OBLIG;NEG	6930000
買う	買わないで	V;IMP;NEG;COL	11300000
買う	買わないでください	V;IMP;POL;NEG	6930000
買う	お買いにならないでください	V;FORM;IMP;POL;NEG	1660
買う	買える	V;PRS;IPFV;POT	102000000
買う	買えない	V;PRS;IPFV;POT;NEG	32300000
買う	買えます	V;PRS;IPFV;POT;POL;FOREG	18200000
買う	買えません	V;PRS;IPFV;POT;POL;FOREG;NEG	16900000
買う	買えた	V;PST;PFV;POT	56200000
買う	買えなかった	V;PST;PFV;POT;NEG	4680000
買う	買えました	V;PST;PFV;POT;POL;FOREG	8460000
買う	買えませんでした	V;PST;PFV;POT;POL;FOREG;NEG	17100000
買う	買われる	V;PRS;IPFV;PASS	7240000
買う	買われない	V;PRS;IPFV;PASS;NEG	426000
買う	買われます	V;PRS;IPFV;PASS;POL;FOREG	560000
買う	買われません	V;PRS;IPFV;PASS;POL;FOREG;NEG	57900
買う	買われた	V;PST;PFV;PASS	6210000
買う	買われなかった	V;PST;PFV;PASS;NEG	205000
買う	買われました	V;PST;PFV;PASS;POL;FOREG	488000
買う	買われませんでした	V;PST;PFV;PASS;POL;FOREG;NEG	8560
買う	買われる	V;PRS;IPFV;ELEV	7240000
買う	買われない	V;PRS;IPFV;ELEV;NEG	426000
買う	買われます	V;PRS;IPFV;ELEV;POL;FOREG	560000
買う	買われません	V;PRS;IPFV;ELEV;POL;FOREG;NEG	57900
買う	買われた	V;PST;PFV;ELEV	6210000
買う	買われなかった	V;PST;PFV;ELEV;NEG	205000
買う	買われました	V;PST;PFV;ELEV;POL;FOREG	488000
買う	買われませんでした	V;PST;PFV;ELEV;POL;FOREG;NEG	8560
買う	買わせる	V;PRS;IPFV;CAUS	687000
買う	買わせない	V;PRS;IPFV;CAUS;NEG	1500000
買う	買わせます	V;PRS;IPFV;CAUS;POL;FOREG	63700
買う	買わせません	V;PRS;IPFV;CAUS;POL;FOREG;NEG	12000
買う	買わせた	V;PST;PFV;CAUS	217000
買う	買わせなかった	V;PST;PFV;CAUS;NEG	23900
買う	買わせました	V;PST;PFV;CAUS;POL;FOREG	56500
買う	買わせませんでした	V;PST;PFV;CAUS;POL;FOREG;NEG	1400
買う	買わす	V;PRS;IPFV;CAUS	244000
買う	買わさない	V;PRS;IPFV;CAUS;NEG	346000
買う	買わします	V;PRS;IPFV;CAUS;POL;FOREG	10
買う	買わしません	V;PRS;IPFV;CAUS;POL;FOREG;NEG	62
買う	買わした	V;PST;PFV;CAUS	3950
買う	買わさなかった	V;PST;PFV;CAUS;NEG	92
買う	買わしました	V;PST;PFV;CAUS;POL;FOREG	307
買う	買わしませんでした	V;PST;PFV;CAUS;POL;FOREG;NEG	0
買う	買わせられる	V;PRS;IPFV;CAUS;PASS	32800
買う	買わせられない	V;PRS;IPFV;CAUS;PASS;NEG	72400
買う	買わせられます	V;PRS;IPFV;CAUS;PASS;POL;FOREG	7260
買う	買わせられません	V;PRS;IPFV;CAUS;PASS;POL;FOREG;NEG	3910
買う	買わせられた	V;PST;PFV;CAUS;PASS	14800
買う	買わせられなかった	V;PST;PFV;CAUS;PASS;NEG	4150
買う	買わせられました	V;PST;PFV;CAUS;PASS;POL;FOREG	11600
買う	買わせられませんでした	V;PST;PFV;CAUS;PASS;POL;FOREG;NEG	4
買う	買わされる	V;PRS;IPFV;CAUS;PASS	534000
買う	買わされない	V;PRS;IPFV;CAUS;PASS;NEG	35400
買う	買わされます	V;PRS;IPFV;CAUS;PASS;POL;FOREG	732000
買う	買わされません	V;PRS;IPFV;CAUS;PASS;POL;FOREG;NEG	103000
買う	買わされた	V;PST;PFV;CAUS;PASS	2890000
買う	買わされなかった	V;PST;PFV;CAUS;PASS;NEG	25000
買う	買わされました	V;PST;PFV;CAUS;PASS;POL;FOREG	1390000
買う	買わされませんでした	V;PST;PFV;CAUS;PASS;POL;FOREG;NEG	50200
買う	お買いになる	V;FORM;ELEV;PRS;IPFV	336000
買う	お買いにならない	V;FORM;ELEV;PRS;IPFV;NEG	132000
買う	お買いになります	V;FORM;ELEV;PRS;IPFV;POL;FOREG	217000
買う	お買いになりません	V;FORM;ELEV;PRS;IPFV;POL;FOREG;NEG	101000
買う	お買いになった	V;FORM;ELEV;PST;PFV	256000
買う	お買いにならなかった	V;FORM;ELEV;PST;PFV;NEG	3350
買う	お買いになりました	V;FORM;ELEV;PST;PFV;POL;FOREG	148000
買う	お買いになりませんでした	V;FORM;ELEV;PST;PFV;POL;FOREG;NEG	9
買う	お買いする	V;FORM;HUMB;PRS;IPFV	30300
買う	お買いしない	V;FORM;HUMB;PRS;IPFV;NEG	2
買う	お買いします	V;FORM;HUMB;PRS;IPFV;POL;FOREG	19000
買う	お買いしません	V;FORM;HUMB;PRS;IPFV;POL;FOREG;NEG	1
買う	お買いした	V;FORM;HUMB;PST;PFV	8490
買う	お買いしなかった	V;FORM;HUMB;PST;PFV;NEG	0
買う	お買いしました	V;FORM;HUMB;PST;PFV;POL;FOREG	17700
買う	お買いしませんでした	V;FORM;HUMB;PST;PFV;POL;FOREG;NEG	0
買う	買わせていただく	V;FORM;HUMB;PRS;IPFV;PERM	648000
買う	買わせていただかない	V;FORM;HUMB;PRS;IPFV;NEG;PERM	2760
買う	買わせていただきます	V;FORM;HUMB;PRS;IPFV;POL;FOREG;PERM	2060000
買う	買わせていただきません	V;FORM;HUMB;PRS;IPFV;POL;FOREG;NEG;PERM	5
買う	買わせていただいた	V;FORM;HUMB;PST;PFV;PERM	923000
買う	買わせていただかなかった	V;FORM;HUMB;PST;PFV;NEG;PERM	2
買う	買わせていただきました	V;FORM;HUMB;PST;PFV;POL;FOREG;PERM	2660000
買う	買わせていただきませんでした	V;FORM;HUMB;PST;PFV;POL;FOREG;NEG;PERM	0
返す	返す	V;PRS;IPFV	30300000
返す	返さない	V;PRS;IPFV;NEG	6050000
返す	返さないです	V;PRS;IPFV;POL;NEG;COL	2030000
返す	返します	V;PRS;IPFV;POL;FOREG	21500000
返す	返しません	V;PRS;IPFV;POL;FOREG;NEG	2460000
返す	返すだろう	V;PRS;IPFV;PROSP	24700
返す	返さないだろう	V;PRS;IPFV;PROSP;NEG	149000
返す	返すでしょう	V;PRS;IPFV;PROSP;POL	15300
返す	返さないでしょう	V;PRS;IPFV;PROSP;POL;NEG	7
返す	返した	V;PST;PFV	11400000
返す	返さなかった	V;PST;PFV;NEG	95800
返す	返しました	V;PST;PFV;POL;FOREG	718000
返す	返しませんでした	V;PST;PFV;POL;FOREG;NEG	327000
返す	返しただろう	V;PST;PFV;PROSP	5520
返す	返さなかっただろう	V;PST;PFV;PROSP;NEG	2720
返す	返したでしょう	V;PST;PFV;PROSP;POL	156000
返す	返さなかったでしょう	V;PST;PFV;PROSP;POL;NEG	8640
返す	返そう	V;INTEN	3410000
返す	返しましょう	V;INTEN;POL;FOREG	1150000
返す	返したい	V;PRS;IPFV;OPT;1	1920000
返す	返したくない	V;PRS;IPFV;OPT;NEG;1	101000
返す	返したいです	V;PRS;IPFV;OPT;POL;1	129000
返す	返したくないです	V;PRS;IPFV;OPT;POL;NEG;1	36000
返す	返したかった	V;PST;PFV;OPT;1	109000
返す	返したくなかった	V;PST;PFV;OPT;NEG;1	7210
返す	返したかったです	V;PST;PFV;OPT;POL;1	31700
返す	返したくなかったです	V;PST;PFV;OPT;POL;NEG;1	2120
返す	返したがる	V;PRS;IPFV;OPT;3	190000
返す	返したがらない	V;PRS;IPFV;OPT;NEG;3	7830
返す	返したがります	V;PRS;IPFV;OPT;POL;FOREG;3	3720
返す	返したがりません	V;PRS;IPFV;OPT;POL;FOREG;NEG;3	8
返す	返したがった	V;PST;PFV;OPT;3	57
返す	返したがらなかった	V;PST;PFV;OPT;NEG;3	10100
返す	返したがりました	V;PST;PFV;OPT;POL;FOREG;3	2
返す	返したがりませんでした	V;PST;PFV;OPT;POL;FOREG;NEG;3	5
返す	返せ	V;IMP;OBLIG	24400000
返す	返しな	V;IMP;OBLIG;COL	262000
返す	返しなさい	V;IMP;OBLIG;POL	630000
返す	返して	V;IMP;COL	28400000
返す	返してください	V;IMP;POL	18300000
返す	お返しください	V;FORM;IMP;POL	166000
返す	返すな	V;IMP;OBLIG;NEG	323000
返す	返さないで	V;IMP;NEG;COL	2510000
返す	返さないでください	V;IMP;POL;NEG	414000
返す	お返しにならないでください	V;FORM;IMP;POL;NEG	6
返す	返せる	V;PRS;IPFV;POT	4620000
返す	返せない	V;PRS;IPFV;POT;NEG	2950000
返す	返せます	V;PRS;IPFV;POT;POL;FOREG	696000
返す	返せません	V;PRS;IPFV;POT;POL;FOREG;NEG	925000
返す	返せた	V;PST;PFV;POT	336000
返す	返せなかった	V;PST;PFV;POT;NEG	490000
返す	返せました	V;PST;PFV;POT;POL;FOREG	21300
返す	返せませんでした	V;PST;PFV;POT;POL;FOREG;NEG	724000
返す	返される	V;PRS;IPFV;PASS	3140000
返す	返されない	V;PRS;IPFV;PASS;NEG	259000
返す	返されます	V;PRS;IPFV;PASS;POL;FOREG	3360000
返す	返されません	V;PRS;IPFV;PASS;POL;FOREG;NEG	786000
返す	返された	V;PST;PFV;PASS	16300000
返す	返されなかった	V;PST;PFV;PASS;NEG	176000
返す	返されました	V;PST;PFV;PASS;POL;FOREG	4440000
返す	返されませんでした	V;PST;PFV;PASS;POL;FOREG;NEG	362000
返す	返される	V;PRS;IPFV;ELEV	3140000
返す	返されない	V;PRS;IPFV;ELEV;NEG	259000
返す	返されます	V;PRS;IPFV;ELEV;POL;FOREG	3360000
返す	返されません	V;PRS;IPFV;ELEV;POL;FOREG;NEG	786000
返す	返された	V;PST;PFV;ELEV	16300000
返す	返されなかった	V;PST;PFV;ELEV;NEG	176000
返す	返されました	V;PST;PFV;ELEV;POL;FOREG	4440000
返す	返されませんでした	V;PST;PFV;ELEV;POL;FOREG;NEG	362000
返す	返させる	V;PRS;IPFV;CAUS	37000
返す	返させない	V;PRS;IPFV;CAUS;NEG	22600
返す	返させます	V;PRS;IPFV;CAUS;POL;FOREG	8690
返す	返させません	V;PRS;IPFV;CAUS;POL;FOREG;NEG	1260
返す	返させた	V;PST;PFV;CAUS	28800
返す	返させなかった	V;PST;PFV;CAUS;NEG	2790
返す	返させました	V;PST;PFV;CAUS;POL;FOREG	4120
返す	返させませんでした	V;PST;PFV;CAUS;POL;FOREG;NEG	2100
返す	返さす	V;PRS;IPFV;CAUS	1600
返す	返ささない	V;PRS;IPFV;CAUS;NEG	198
返す	返さします	V;PRS;IPFV;CAUS;POL;FOREG	296
返す	返さしません	V;PRS;IPFV;CAUS;POL;FOREG;NEG	86
返す	返さした	V;PST;PFV;CAUS	157
返す	返ささなかった	V;PST;PFV;CAUS;NEG	3
返す	返さしました	V;PST;PFV;CAUS;POL;FOREG	10
返す	返さしませんでした	V;PST;PFV;CAUS;POL;FOREG;NEG	4
返す	返させられる	V;PRS;IPFV;CAUS;PASS	11100
返す	返させられない	V;PRS;IPFV;CAUS;PASS;NEG	8880
返す	返させられます	V;PRS;IPFV;CAUS;PASS;POL;FOREG	7150
返す	返させられません	V;PRS;IPFV;CAUS;PASS;POL;FOREG;NEG	10
返す	返させられた	V;PST;PFV;CAUS;PASS	68000
返す	返させられなかった	V;PST;PFV;CAUS;PASS;NEG	5
返す	返させられました	V;PST;PFV;CAUS;PASS;POL;FOREG	6170
返す	返させられませんでした	V;PST;PFV;CAUS;PASS;POL;FOREG;NEG	3
返す	返さされる	V;PRS;IPFV;CAUS;PASS	1080
返す	返さされない	V;PRS;IPFV;CAUS;PASS;NEG	8
返す	返さされます	V;PRS;IPFV;CAUS;PASS;POL;FOREG	4
返す	返さされません	V;PRS;IPFV;CAUS;PASS;POL;FOREG;NEG	0
返す	返さされなかった	V;PST;PFV;CAUS;PASS;NEG	0
返す	返さされました	V;PST;PFV;CAUS;PASS;POL;FOREG	6
返す	返さされませんでした	V;PST;PFV;CAUS;PASS;POL;FOREG;NEG	0
返す	お返しになる	V;FORM;ELEV;PRS;IPFV	1460000
返す	お返しにならない	V;FORM;ELEV;PRS;IPFV;NEG	325000
返す	お返しになります	V;FORM;ELEV;PRS;IPFV;POL;FOREG	1520000
返す	お返しになりません	V;FORM;ELEV;PRS;IPFV;POL;FOREG;NEG	223000
返す	お返しになった	V;FORM;ELEV;PST;PFV	1310000
返す	お返しにならなかった	V;FORM;ELEV;PST;PFV;NEG	32600
返す	お返しになりました	V;FORM;ELEV;PST;PFV;POL;FOREG	841000
返す	お返しになりませんでした	V;FORM;ELEV;PST;PFV;POL;FOREG;NEG	0
返す	お返しする	V;FORM;HUMB;PRS;IPFV	1680000
返す	お返ししない	V;FORM;HUMB;PRS;IPFV;NEG	66600
返す	お返しします	V;FORM;HUMB;PRS;IPFV;POL;FOREG	5410000
返す	お返ししません	V;FORM;HUMB;PRS;IPFV;POL;FOREG;NEG	735000
返す	お返しした	V;FORM;HUMB;PST;PFV	149000
返す	お返ししなかった	V;FORM;HUMB;PST;PFV;NEG	80800
返す	お返ししました	V;FORM;HUMB;PST;PFV;POL;FOREG	235000
返す	お返ししませんでした	V;FORM;HUMB;PST;PFV;POL;FOREG;NEG	24500
返す	返させていただく	V;FORM;HUMB;PRS;IPFV;PERM	205000
返す	返させていただかない	V;FORM;HUMB;PRS;IPFV;NEG;PERM	3
返す	返させていただきます	V;FORM;HUMB;PRS;IPFV;POL;FOREG;PERM	422000
返す	返させていただきません	V;FORM;HUMB;PRS;IPFV;POL;FOREG;NEG;PERM	0
返す	返させていただいた	V;FORM;HUMB;PST;PFV;PERM	131000
返す	返させていただかなかった	V;FORM;HUMB;PST;PFV;NEG;PERM	1
返す	返させていただきました	V;FORM;HUMB;PST;PFV;POL;FOREG;PERM	62700
返す	返させていただきませんでした	V;FORM;HUMB;PST;PFV;POL;FOREG;NEG;PERM	0
帰る	帰る	V;PRS;IPFV	62300000
帰る	帰らない	V;PRS;IPFV;NEG	8000000
帰る	帰らないです	V;PRS;IPFV;POL;NEG;COL	1810000
帰る	帰ります	V;PRS;IPFV;POL;FOREG	17400000
帰る	帰りません	V;PRS;IPFV;POL;FOREG;NEG	327000
帰る	帰るだろう	V;PRS;IPFV;PROSP	114000
帰る	帰らないだろう	V;PRS;IPFV;PROSP;NEG	136000
帰る	帰るでしょう	V;PRS;IPFV;PROSP;POL	30500
帰る	帰らないでしょう	V;PRS;IPFV;PROSP;POL;NEG	876000
帰る	帰った	V;PST;PFV	18200000
帰る	帰らなかった	V;PST;PFV;NEG	602000
帰る	帰りました	V;PST;PFV;POL;FOREG	16200000
帰る	帰りませんでした	V;PST;PFV;POL;FOREG;NEG	340000
帰る	帰っただろう	V;PST;PFV;PROSP	15600
帰る	帰らなかっただろう	V;PST;PFV;PROSP;NEG	3030
帰る	帰ったでしょう	V;PST;PFV;PROSP;POL	315000
帰る	帰らなかったでしょう	V;PST;PFV;PROSP;POL;NEG	9940
帰る	帰ろう	V;INTEN	8610000
帰る	帰りましょう	V;INTEN;POL;FOREG	602000
帰る	帰りたい	V;PRS;IPFV;OPT;1	20500000
帰る	帰りたくない	V;PRS;IPFV;OPT;NEG;1	4530000
帰る	帰りたいです	V;PRS;IPFV;OPT;POL;1	3880000
帰る	帰りたくないです	V;PRS;IPFV;OPT;POL;NEG;1	499000
帰る	帰りたかった	V;PST;PFV;OPT;1	843000
帰る	帰りたくなかった	V;PST;PFV;OPT;NEG;1	102000
帰る	帰りたかったです	V;PST;PFV;OPT;POL;1	390000
帰る	帰りたくなかったです	V;PST;PFV;OPT;POL;NEG;1	48300
帰る	帰りたがる	V;PRS;IPFV;OPT;3	110000
帰る	帰りたがらない	V;PRS;IPFV;OPT;NEG;3	318000
帰る	帰りたがります	V;PRS;IPFV;OPT;POL;FOREG;3	50900
帰る	帰りたがりません	V;PRS;IPFV;OPT;POL;FOREG;NEG;3	22300
帰る	帰りたがった	V;PST;PFV;OPT;3	68900
帰る	帰りたがらなかった	V;PST;PFV;OPT;NEG;3	18100
帰る	帰りたがりました	V;PST;PFV;OPT;POL;FOREG;3	58800
帰る	帰りたがりませんでした	V;PST;PFV;OPT;POL;FOREG;NEG;3	8830
帰る	帰れ	V;IMP;OBLIG	24800000
帰る	帰りな	V;IMP;OBLIG;COL	543000
帰る	帰りなさい	V;IMP;OBLIG;POL	2280000
帰る	帰って	V;IMP;COL	56800000
帰る	帰ってください	V;IMP;POL	29000000
帰る	お帰りください	V;FORM;IMP;POL	369000
帰る	帰るな	V;IMP;OBLIG;NEG	350000
帰る	帰らないで	V;IMP;NEG;COL	1950000
帰る	帰らないでください	V;IMP;POL;NEG	415000
帰る	お帰りにならないでください	V;FORM;IMP;POL;NEG	4830
帰る	帰れる	V;PRS;IPFV;POT	12600000
帰る	帰れない	V;PRS;IPFV;POT;NEG	12600000
帰る	帰れます	V;PRS;IPFV;POT;POL;FOREG	16800000
帰る	帰れません	V;PRS;IPFV;POT;POL;FOREG;NEG	2780000
帰る	帰れた	V;PST;PFV;POT	2180000
帰る	帰れなかった	V;PST;PFV;POT;NEG	1140000
帰る	帰れました	V;PST;PFV;POT;POL;FOREG	330000
帰る	帰れませんでした	V;PST;PFV;POT;POL;FOREG;NEG	228000
帰る	帰られる	V;PRS;IPFV;PASS	4140000
帰る	帰られない	V;PRS;IPFV;PASS;NEG	278000
帰る	帰られます	V;PRS;IPFV;PASS;POL;FOREG	261000
帰る	帰られません	V;PRS;IPFV;PASS;POL;FOREG;NEG	142000
帰る	帰られた	V;PST;PFV;PASS	751000
帰る	帰られなかった	V;PST;PFV;PASS;NEG	48400
帰る	帰られました	V;PST;PFV;PASS;POL;FOREG	399000
帰る	帰られませんでした	V;PST;PFV;PASS;POL;FOREG;NEG	58400
帰る	帰られる	V;PRS;IPFV;ELEV	4140000
帰る	帰られない	V;PRS;IPFV;ELEV;NEG	278000
帰る	帰られます	V;PRS;IPFV;ELEV;POL;FOREG	261000
帰る	帰られません	V;PRS;IPFV;ELEV;POL;FOREG;NEG	142000
帰る	帰られた	V;PST;PFV;ELEV	751000
帰る	帰られなかった	V;PST;PFV;ELEV;NEG	48400
帰る	帰られました	V;PST;PFV;ELEV;POL;FOREG	399000
帰る	帰られませんでした	V;PST;PFV;ELEV;POL;FOREG;NEG	58400
帰る	帰らせる	V;PRS;IPFV;CAUS	139000
帰る	帰らせない	V;PRS;IPFV;CAUS;NEG	344000
帰る	帰らせます	V;PRS;IPFV;CAUS;POL;FOREG	20800
帰る	帰らせません	V;PRS;IPFV;CAUS;POL;FOREG;NEG	84400
帰る	帰らせた	V;PST;PFV;CAUS	92000
帰る	帰らせなかった	V;PST;PFV;CAUS;NEG	17500
帰る	帰らせました	V;PST;PFV;CAUS;POL;FOREG	15200
帰る	帰らせませんでした	V;PST;PFV;CAUS;POL;FOREG;NEG	2750
帰る	帰らす	V;PRS;IPFV;CAUS	15500
帰る	帰らさない	V;PRS;IPFV;CAUS;NEG	8840
帰る	帰らします	V;PRS;IPFV;CAUS;POL;FOREG	27000
帰る	帰らしません	V;PRS;IPFV;CAUS;POL;FOREG;NEG	7
帰る	帰らした	V;PST;PFV;CAUS	2990
帰る	帰らさなかった	V;PST;PFV;CAUS;NEG	70
帰る	帰らしました	V;PST;PFV;CAUS;POL;FOREG	30000
帰る	帰らしませんでした	V;PST;PFV;CAUS;POL;FOREG;NEG	1
帰る	帰らせられる	V;PRS;IPFV;CAUS;PASS	58400
帰る	帰らせられない	V;PRS;IPFV;CAUS;PASS;NEG	51100
帰る	帰らせられます	V;PRS;IPFV;CAUS;PASS;POL;FOREG	22200
帰る	帰らせられません	V;PRS;IPFV;CAUS;PASS;POL;FOREG;NEG	2440
帰る	帰らせられた	V;PST;PFV;CAUS;PASS	53800
帰る	帰らせられなかった	V;PST;PFV;CAUS;PASS;NEG	3350
